39,39,503,198,524,228,a,OTHER
41,50,538,197,672,231,Employee's,OTHER
52,57,676,196,746,232,social,OTHER
59,66,750,196,845,232,security,OTHER
68,73,849,196,934,231,number,OTHER
131,135,1586,193,1653,228,"Safe,",OTHER
137,145,1659,196,1796,233,Accurate.,OTHER
163,167,2090,194,2148,228,Visit,OTHER
169,171,2153,195,2196,229,the,OTHER
173,175,2201,195,2252,230,IRS,OTHER
177,183,2258,193,2365,232,Website,OTHER
335,337,1832,219,1947,263,Rev,OTHER
339,342,1957,220,2045,263,file,OTHER
399,409,698,236,983,277,475-90-1539,ssnOfEmployee
449,451,1273,242,1325,272,OMB,OTHER
453,455,1330,242,1371,273,No.,OTHER
457,465,1376,242,1491,274,1545-0008,OTHER
475,479,1588,242,1677,276,FAST!,OTHER
481,482,1683,242,1723,279,Us,OTHER
506,507,2092,239,2116,275,at,OTHER
509,525,2123,240,2340,279,www.irs.gov/efile,OTHER
528,528,114,288,140,322,b,OTHER
530,537,146,288,250,322,Employer,OTHER
539,552,254,289,388,321,identification,OTHER
554,559,393,289,474,320,number,OTHER
561,565,480,288,543,318,(EIN),OTHER
645,650,1447,290,1532,322,"Wages,",OTHER
652,656,1537,292,1582,322,"tips,",OTHER
658,662,1587,292,1645,322,other,OTHER
664,675,1650,287,1807,322,compensation,OTHER
683,689,2003,290,2085,321,Federal,OTHER
691,696,2090,290,2169,321,income,OTHER
698,700,2174,289,2209,320,tax,OTHER
702,709,2213,288,2301,319,withheld,OTHER
721,730,219,331,477,368,43-1414035,einEmployerIdentificationNumber
833,838,1480,327,1627,366,240614,box1WagesTipsAndOtherCompensations
840,840,1634,329,1652,366,.,box1WagesTipsAndOtherCompensations
842,843,1659,328,1708,365,35,box1WagesTipsAndOtherCompensations
866,871,1978,329,2126,365,79673.,box2FederalIncomeTaxWithheld
873,874,2132,329,2184,367,63,box2FederalIncomeTaxWithheld
878,878,118,380,141,414,c,OTHER
880,889,147,380,265,415,Employer's,OTHER
891,895,272,382,340,415,"name,",OTHER
897,904,346,382,439,415,"address,",OTHER
906,908,445,381,487,414,and,OTHER
910,912,492,381,530,414,ZIP,OTHER
914,917,535,379,597,413,code,OTHER
995,1000,1450,383,1517,413,Social,OTHER
1002,1009,1521,382,1602,413,security,OTHER
1011,1015,1607,381,1676,414,wages,OTHER
1046,1051,2004,382,2069,412,Social,OTHER
1053,1060,2075,383,2158,412,security,OTHER
1062,1064,2164,382,2196,411,tax,OTHER
1066,1073,2202,379,2289,410,withheld,OTHER
1085,1097,217,426,554,466,George-Horton,employerName
1099,1101,582,427,662,466,and,employerName
1103,1106,688,426,789,467,Sons,employerName
1196,1202,1475,425,1652,462,266460.,box3SocialSecurityWages
1204,1205,1657,425,1709,463,93,box3SocialSecurityWages
1244,1249,1978,427,2124,463,20384.,box4SocialSecurityTaxWithheld
1251,1252,2130,429,2178,467,26,box4SocialSecurityTaxWithheld
1264,1268,218,484,352,523,55527,employerAddressStreet_name
1270,1276,372,486,553,523,Shannon,employerAddressStreet_name
1278,1283,581,483,739,523,Corner,employerAddressStreet_name
1373,1380,1448,473,1547,503,Medicare,OTHER
1382,1386,1552,473,1626,503,wages,OTHER
1388,1390,1631,473,1670,503,and,OTHER
1392,1395,1675,473,1710,503,tips,OTHER
1421,1421,1944,472,1969,505,6,OTHER
1423,1430,2002,473,2104,502,Medicare,OTHER
1432,1434,2109,473,2143,502,tax,OTHER
1436,1443,2148,473,2236,505,withheld,OTHER
1567,1573,1476,513,1654,550,191629.,OTHER
1575,1576,1659,513,1711,550,14,OTHER
1625,1628,2098,515,2199,551,5557,OTHER
1630,1630,2204,514,2223,549,.,OTHER
1632,1633,2228,513,2277,549,25,OTHER
1645,1654,215,545,482,586,Alisonfort,employerAddressCity
1656,1657,503,544,558,585,LA,employerAddressState
1659,1668,610,540,869,586,24369-8354,employerAddressZip
1755,1760,1450,557,1515,594,Social,OTHER
1762,1769,1522,559,1600,594,security,OTHER
1771,1774,1608,558,1653,594,tips,OTHER
1802,1802,1944,556,1964,585,8,OTHER
1803,1811,2003,557,2103,591,Allocated,OTHER
1813,1816,2110,557,2145,592,tips,OTHER
1940,1948,1475,605,1703,640,266460.93,OTHER
1997,2002,2098,606,2251,643,191629,OTHER
2004,2004,2256,607,2275,643,.,OTHER
2006,2007,2281,608,2328,645,14,OTHER
2010,2010,120,646,143,681,d,OTHER
2012,2018,150,646,225,681,Control,OTHER
2020,2025,231,645,321,681,number,OTHER
2175,2176,1935,650,1957,669,10,OTHER
2178,2186,2003,650,2123,679,Dependent,OTHER
2188,2191,2128,649,2177,679,care,OTHER
2193,2200,2182,649,2272,678,benefits,OTHER
2213,2214,225,694,262,727,72,OTHER
2382,2384,2099,695,2165,732,142,OTHER
2387,2387,116,739,138,769,e,OTHER
2389,2398,147,740,272,770,Employee's,OTHER
2400,2404,276,744,316,770,first,OTHER
2406,2409,321,744,384,770,name,OTHER
2411,2413,389,743,431,769,and,OTHER
2415,2421,435,741,497,769,initial,OTHER
2433,2436,625,745,675,768,Last,OTHER
2438,2441,677,742,743,768,name,OTHER
2492,2496,1300,740,1361,769,Suff.,OTHER
