0,0,511,183,572,206,Medicare,OTHER
36,41,280,37,331,59,"Wages,",OTHER
43,47,331,46,361,65,"tips,",OTHER
49,53,361,51,398,71,other,OTHER
55,59,398,58,439,79,comp.,OTHER
102,108,312,60,367,82,221339.,box1WagesTipsAndOtherCompensations
110,111,367,70,381,85,69,box1WagesTipsAndOtherCompensations
135,135,502,74,516,91,2,OTHER
137,143,528,80,581,103,Federal,OTHER
145,150,580,90,631,112,income,OTHER
152,154,631,98,655,116,tax,OTHER
156,163,655,102,713,126,withheld,OTHER
195,195,244,83,251,93,3,OTHER
197,202,274,88,315,109,Social,OTHER
204,211,316,96,367,119,security,OTHER
213,217,368,106,411,126,wages,OTHER
258,264,302,111,358,133,234114.,box3SocialSecurityWages
266,267,358,121,374,135,89,box3SocialSecurityWages
312,316,627,116,668,135,53987,box2FederalIncomeTaxWithheld
318,318,668,123,675,137,.,box2FederalIncomeTaxWithheld
320,321,675,124,691,140,44,box2FederalIncomeTaxWithheld
351,351,233,134,244,147,5,OTHER
353,360,263,139,324,163,Medicare,OTHER
362,366,326,152,370,172,wages,OTHER
368,370,370,160,396,176,and,OTHER
372,375,397,164,419,180,tips,OTHER
400,405,522,132,564,153,Social,OTHER
407,414,564,139,615,162,security,OTHER
416,418,616,149,639,166,tax,OTHER
420,427,640,153,697,176,withheld,OTHER
467,473,294,163,349,184,287299.,OTHER
475,476,349,173,365,187,95,OTHER
500,500,485,177,496,190,6,OTHER
504,504,227,184,238,199,d,OTHER
507,507,441,434,452,449,a,OTHER
511,513,574,194,596,211,tax,OTHER
515,522,597,198,654,221,withheld,OTHER
523,523,658,174,666,188,.,box4SocialSecurityTaxWithheld
525,526,666,175,682,191,79,box4SocialSecurityTaxWithheld
620,624,617,167,658,186,17909,box4SocialSecurityTaxWithheld
655,661,252,190,300,212,Control,OTHER
663,668,300,199,351,221,number,OTHER
696,702,221,202,279,225,5198549,OTHER
730,734,414,217,444,237,Dept.,OTHER
736,739,476,228,505,247,Corp,OTHER
761,764,609,218,641,236,8331,OTHER
