33,33,216,3,226,19,a,OTHER
35,44,234,3,309,19,Employee's,OTHER
46,51,312,4,350,18,social,OTHER
53,60,352,4,402,18,security,OTHER
62,67,405,4,456,18,number,OTHER
86,90,782,3,820,19,"Safe,",OTHER
92,100,822,3,897,19,"Accurate,",OTHER
102,103,911,15,943,38,Re,OTHER
127,130,976,15,1022,39,file,OTHER
132,133,1048,30,1061,43,at,OTHER
134,138,1048,4,1079,20,Visit,OTHER
147,149,1081,4,1103,20,the,OTHER
151,153,1105,4,1133,20,IRS,OTHER
155,161,1137,4,1196,19,Website,OTHER
210,220,312,26,463,46,257-02-8934,ssnOfEmployee
222,224,611,27,641,42,OMB,OTHER
226,228,645,27,669,41,No.,OTHER
230,238,671,27,728,41,1545-0008,OTHER
250,254,781,25,831,42,FAST!,OTHER
256,258,835,26,862,42,Use,OTHER
306,323,1063,28,1185,45,www.Irs.gov/efile.,OTHER
325,325,11,55,22,70,b,OTHER
327,334,28,55,83,70,Employer,OTHER
336,349,86,56,159,69,identification,OTHER
351,356,162,55,207,70,number,OTHER
358,362,210,54,241,70,(EIN),OTHER
398,403,704,56,750,70,"Wages,",OTHER
405,409,753,56,780,69,"tips,",OTHER
411,415,783,56,813,69,other,OTHER
417,428,815,56,897,68,compensation,OTHER
455,461,994,56,1038,69,Federal,OTHER
463,468,1041,57,1085,69,income,OTHER
470,472,1087,57,1107,68,tax,OTHER
474,481,1109,57,1157,69,withheld,OTHER
492,501,67,79,205,98,52-4199713,einEmployerIdentificationNumber
561,566,725,79,807,97,130335,box1WagesTipsAndOtherCompensations
568,568,811,79,821,97,.,box1WagesTipsAndOtherCompensations
570,571,823,79,849,97,07,box1WagesTipsAndOtherCompensations
614,618,987,79,1054,97,35094,box2FederalIncomeTaxWithheld
620,620,1059,79,1068,96,.,box2FederalIncomeTaxWithheld
622,623,1071,79,1094,96,48,box2FederalIncomeTaxWithheld
625,625,12,107,22,122,c,OTHER
627,636,28,107,93,122,Employer's,OTHER
638,642,96,108,133,122,"name,",OTHER
644,651,136,108,188,122,"address,",OTHER
653,655,191,107,212,122,and,OTHER
657,659,215,107,235,122,ZIP,OTHER
661,664,238,107,267,122,code,OTHER
696,696,681,105,691,120,3,OTHER
698,703,705,107,742,121,Social,OTHER
705,712,744,108,791,122,security,OTHER
714,718,794,109,834,122,wages,OTHER
753,753,972,104,982,120,4,OTHER
755,760,995,108,1032,121,Social,OTHER
762,769,1034,108,1081,121,security,OTHER
771,773,1084,107,1104,121,tax,OTHER
775,782,1106,106,1155,121,withheld,OTHER
793,797,66,133,132,153,Stone,employerName
799,803,149,133,217,153,Group,employerName
805,807,234,132,273,152,LLC,employerName
862,867,726,131,807,151,152083,box3SocialSecurityWages
869,869,811,131,820,151,.,box3SocialSecurityWages
871,872,824,130,847,151,45,box3SocialSecurityWages
915,919,985,131,1055,151,11634,box4SocialSecurityTaxWithheld
921,921,1058,131,1067,150,.,box4SocialSecurityTaxWithheld
923,924,1070,131,1095,150,38,box4SocialSecurityTaxWithheld
935,939,66,165,135,185,58754,employerAddressStreet_name
941,947,148,165,246,186,Derrick,employerAddressStreet_name
949,954,261,165,345,186,Circle,employerAddressStreet_name
956,959,360,164,419,186,Apt.,employerAddressStreet_name
961,963,431,164,471,186,046,employerAddressStreet_name
996,996,680,156,691,172,5,OTHER
998,1005,703,157,757,172,Medicare,OTHER
1007,1011,760,159,800,172,wages,OTHER
1013,1015,803,159,824,173,and,OTHER
1017,1020,827,159,848,173,tips,OTHER
1054,1054,972,157,982,172,6,OTHER
1056,1063,993,158,1047,172,Medicare,OTHER
1065,1067,1050,158,1070,171,tax,OTHER
1069,1076,1073,157,1121,172,withheld,OTHER
1134,1143,374,199,513,218,50107-5650,employerAddressZip
1156,1163,726,182,835,202,128189.2,OTHER
