0,0,1835,980,1892,1009,54436.6,OTHER
0,0,1368,1001,1398,1038,76.7,OTHER
0,0,1209,1758,1271,1796,Medicare,OTHER
0,0,874,2744,943,2771,W-2,OTHER
110,113,1035,253,1156,305,2018,OTHER
134,136,1171,254,1276,306,W-2,OTHER
149,151,1287,255,1389,307,and,OTHER
165,172,1401,255,1691,307,EARNINGS,OTHER
195,201,1709,253,1995,306,SUMMARY,OTHER
258,260,2225,245,2311,291,ADP,OTHER
280,287,222,317,318,344,Employee,OTHER
300,308,393,313,498,346,Reference,OTHER
314,317,592,316,643,342,Copy,OTHER
363,365,964,314,1006,344,his,OTHER
367,370,1011,314,1070,343,blue,OTHER
372,379,1075,314,1196,343,Earnings,OTHER
381,387,1201,314,1329,342,Summary,OTHER
389,395,1334,314,1430,342,section,OTHER
397,398,1435,314,1459,342,is,OTHER
400,407,1464,314,1577,342,included,OTHER
409,412,1583,314,1638,342,with,OTHER
414,417,1643,314,1704,342,your,OTHER
419,421,1709,314,1766,342,W-2,OTHER
423,424,1771,314,1799,342,to,OTHER
426,429,1804,314,1863,343,help,OTHER
431,438,1874,313,1984,344,describe,OTHER
440,447,1989,313,2096,344,portions,OTHER
449,450,2102,313,2127,345,in,OTHER
452,455,2133,312,2205,346,more,OTHER
457,463,2215,312,2287,346,detail.,OTHER
495,498,329,351,387,377,Wage,OTHER
500,502,428,346,465,370,and,OTHER
504,506,507,346,545,372,Tax,OTHER
565,566,965,343,999,370,he,OTHER
568,574,1006,343,1107,370,reverse,OTHER
576,579,1114,343,1169,370,side,OTHER
581,588,1176,343,1289,370,includes,OTHER
590,596,1294,343,1393,370,general,OTHER
598,608,1398,343,1547,370,information,OTHER
610,613,1554,343,1608,370,that,OTHER
615,617,1613,343,1660,370,you,OTHER
619,621,1666,343,1726,370,may,OTHER
623,626,1732,343,1787,370,also,OTHER
628,631,1793,343,1844,370,find,OTHER
633,640,1848,343,1946,370,helpful.,OTHER
645,647,112,379,168,417,N-2,OTHER
672,680,324,371,404,396,Statement,OTHER
690,693,583,386,667,418,2018,taxYear
696,699,99,432,134,458,Copy,OTHER
701,701,137,431,148,455,C,OTHER
703,705,151,430,171,454,for,OTHER
707,716,174,430,250,455,employee's,OTHER
718,725,252,432,320,460,records.,OTHER
742,744,564,422,596,448,OMB,OTHER
746,748,599,422,626,447,No.,OTHER
750,758,630,421,708,448,1545-0008,OTHER
804,805,1025,425,1048,455,1.,OTHER
807,809,1052,425,1097,455,The,OTHER
811,819,1101,424,1211,455,following,OTHER
821,831,1215,424,1353,454,information,OTHER
833,840,1357,424,1448,454,reflects,OTHER
842,845,1452,424,1508,455,your,OTHER
847,851,1512,424,1566,455,final,OTHER
853,856,1570,424,1626,455,2018,OTHER
858,860,1630,424,1676,455,pay,OTHER
862,865,1681,424,1733,455,stub,OTHER
867,870,1737,424,1791,455,plus,OTHER
872,874,1795,424,1841,455,any,OTHER
876,886,1845,424,1991,456,adjustments,OTHER
888,896,1995,424,2113,456,submitted,OTHER
898,899,2117,425,2149,457,by,OTHER
901,904,2154,425,2210,457,your,OTHER
906,914,2214,425,2338,458,employer.,OTHER
917,917,99,449,118,476,d,OTHER
919,925,130,449,184,476,Control,OTHER
927,932,187,445,257,475,number,OTHER
934,938,306,450,348,486,Dept.,OTHER
940,941,350,460,379,489,50,OTHER
968,975,614,449,677,480,Emplover,OTHER
977,979,682,450,707,479,use,OTHER
981,984,712,452,752,484,only,OTHER
986,987,757,458,780,488,36,OTHER
989,994,97,472,165,500,938198,OTHER
