0,0,815,52,887,77,"Accurate,",OTHER
0,0,789,887,820,909,your,OTHER
0,0,891,922,956,949,information,OTHER
0,0,972,915,1005,937,being,OTHER
0,0,864,930,890,952,This,OTHER
0,0,208,1121,444,1176,Strickland-Thomas,OTHER
0,0,1121,1201,1146,1220,12a,OTHER
177,181,1038,24,1069,46,Visit,OTHER
183,185,1071,22,1093,42,the,OTHER
187,189,1096,18,1124,39,IRS,OTHER
191,197,1126,9,1183,34,Website,OTHER
329,333,775,59,813,82,"Safe,",OTHER
340,341,1041,52,1055,71,at,OTHER
342,342,55,474,68,493,e,OTHER
345,346,909,55,939,82,re,OTHER
348,351,969,46,1018,76,file,OTHER
352,352,215,143,227,161,a,OTHER
355,361,1058,44,1113,69,www.irs,OTHER
363,370,1116,35,1174,61,govefile,OTHER
503,507,776,81,828,104,FAST!,OTHER
509,511,830,78,863,99,Use,OTHER
540,546,991,80,1035,106,Federal,OTHER
548,553,1038,75,1080,100,income,OTHER
555,557,1083,72,1102,93,tax,OTHER
559,566,1106,64,1154,90,withheld,OTHER
670,672,611,107,639,129,OMB,OTHER
674,676,641,103,666,125,No.,OTHER
678,685,667,95,724,122,1545-000,OTHER
737,744,990,97,1101,130,50205.33,box2FederalIncomeTaxWithheld
781,781,1025,928,1034,946,a,OTHER
783,792,233,131,306,159,Employee's,OTHER
794,799,308,125,348,149,social,OTHER
804,811,350,117,400,144,security,OTHER
815,820,402,109,456,137,number,OTHER
862,867,703,121,751,146,"Wages,",OTHER
869,873,752,117,781,140,"tips,",OTHER
875,879,782,113,813,137,other,OTHER
881,892,814,101,900,132,compensation,OTHER
916,921,1000,134,1038,158,Social,OTHER
923,930,1040,127,1085,152,security,OTHER
932,934,1088,124,1107,145,tax,OTHER
936,943,1110,117,1160,142,withheld,OTHER
997,1007,312,135,462,172,167-23-8381,ssnOfEmployee
1067,1072,729,137,814,166,203417,box1WagesTipsAndOtherCompensations
1080,1080,815,135,825,157,.,OTHER
1084,1085,826,132,851,156,02,box1WagesTipsAndOtherCompensations
1205,1210,712,174,751,196,Social,OTHER
1212,1219,753,168,800,192,security,OTHER
1221,1225,802,163,844,187,wages,OTHER
1256,1260,995,155,1065,185,12604,box4SocialSecurityTaxWithheld
1262,1262,1066,153,1077,174,.,OTHER
1264,1265,1078,151,1100,173,18,box4SocialSecurityTaxWithheld
