0,0,1992,971,2053,1004,29064.37,OTHER
0,0,972,1768,1018,1799,wages,OTHER
104,107,1035,253,1156,305,2018,OTHER
128,130,1171,254,1276,306,W-2,OTHER
145,147,1288,255,1386,307,and,OTHER
162,169,1401,255,1691,307,EARNINGS,OTHER
191,197,1709,253,1996,306,SUMMARY,OTHER
254,256,2225,245,2311,291,ADP,OTHER
276,283,222,317,320,344,Employee,OTHER
296,304,393,313,499,346,Reference,OTHER
310,313,592,316,643,342,Copy,OTHER
355,357,964,314,1006,344,his,OTHER
359,362,1011,314,1070,343,blue,OTHER
364,371,1075,314,1197,343,Earnings,OTHER
373,379,1202,314,1329,342,Summary,OTHER
381,387,1334,314,1429,342,section,OTHER
389,390,1434,314,1460,342,is,OTHER
392,399,1465,314,1579,342,included,OTHER
401,404,1584,314,1639,342,with,OTHER
406,409,1644,314,1705,342,your,OTHER
411,413,1711,314,1768,342,W-2,OTHER
415,416,1773,314,1799,342,to,OTHER
418,421,1804,314,1865,343,help,OTHER
423,430,1876,313,1984,344,describe,OTHER
432,439,1989,313,2097,344,portions,OTHER
441,442,2102,313,2128,345,in,OTHER
444,447,2134,312,2206,346,more,OTHER
449,455,2215,312,2288,346,detail.,OTHER
487,490,329,351,386,376,Wage,OTHER
492,494,428,346,465,370,and,OTHER
496,498,506,346,544,372,Tax,OTHER
553,554,965,343,999,370,he,OTHER
556,562,1006,343,1107,370,reverse,OTHER
564,567,1114,343,1170,370,side,OTHER
569,576,1174,343,1289,370,includes,OTHER
578,584,1294,343,1393,370,general,OTHER
586,596,1398,343,1546,370,information,OTHER
598,601,1554,343,1607,370,that,OTHER
603,605,1611,343,1661,370,you,OTHER
607,609,1665,343,1725,370,may,OTHER
611,614,1731,343,1786,370,also,OTHER
616,619,1793,343,1843,370,find,OTHER
621,628,1847,343,1945,370,helpful.,OTHER
633,635,112,379,168,417,N-2,OTHER
660,668,324,371,405,396,Statement,OTHER
678,681,582,386,668,418,2018,taxYear
684,687,100,432,135,458,Copy,OTHER
689,689,137,432,149,455,C,OTHER
691,693,152,431,172,455,for,OTHER
695,704,175,431,251,455,employee's,OTHER
706,713,253,432,322,461,records.,OTHER
740,744,306,449,348,487,Dept.,OTHER
746,747,350,459,380,490,50,OTHER
748,752,407,452,464,492,Corp.,OTHER
762,764,563,422,596,448,OMB,OTHER
766,768,600,422,625,448,No.,OTHER
770,778,629,421,709,448,1545-0008,OTHER
818,819,1025,425,1048,455,1.,OTHER
821,823,1052,425,1097,455,The,OTHER
825,833,1101,425,1211,455,following,OTHER
835,845,1215,424,1354,455,information,OTHER
847,854,1358,424,1447,455,reflects,OTHER
856,859,1451,424,1507,455,your,OTHER
861,865,1511,424,1565,455,final,OTHER
867,870,1569,424,1625,455,2018,OTHER
872,874,1629,424,1675,455,pay,OTHER
876,879,1679,424,1733,455,stub,OTHER
881,884,1737,424,1791,455,plus,OTHER
886,888,1795,424,1840,456,any,OTHER
890,900,1844,424,1990,456,adjustments,OTHER
902,910,1995,424,2112,457,submitted,OTHER
912,913,2117,425,2149,457,by,OTHER
915,918,2154,425,2209,457,your,OTHER
920,928,2214,425,2337,458,employer.,OTHER
930,930,98,454,117,479,d,OTHER
932,938,128,451,185,479,Control,OTHER
940,945,186,444,257,476,number,OTHER
982,989,615,449,679,480,Emplover,OTHER
991,993,683,450,707,479,use,OTHER
995,998,712,451,752,484,only,OTHER
1000,1001,757,458,780,488,36,OTHER
1004,1010,99,468,174,499,5947313,OTHER
1050,1050,561,462,584,495,A,OTHER
1113,1117,1102,472,1144,499,Gross,OTHER
1119,1121,1148,468,1181,498,Pay,OTHER
1128,1134,1262,468,1321,495,276627.,OTHER
1143,1148,1456,474,1499,499,Social,OTHER
1150,1157,1503,472,1567,499,Security,OTHER
1159,1166,1638,466,1710,496,21189.26,OTHER
1174,1181,1835,474,1900,499,NH.State,OTHER
1183,1188,1904,473,1959,499,Income,OTHER
1190,1192,1963,472,1987,497,Tax,OTHER
1195,1200,2070,464,2120,493,5714.9,OTHER
1342,1344,1458,509,1482,537,Box,OTHER
1346,1346,1485,509,1496,536,4,OTHER
1348,1349,1499,509,1513,535,of,OTHER
1351,1353,1516,509,1556,537,W-2,OTHER
1375,1377,1838,497,1866,517,Box,OTHER
1379,1380,1868,498,1888,518,17,OTHER
1381,1386,1879,512,1937,536,Income,OTHER
1560,1564,1835,511,1876,535,Local,OTHER
1570,1571,1890,498,1906,518,Of,OTHER
1573,1575,1908,499,1944,520,W-2,OTHER
1576,1577,1939,513,1953,537,Ta,OTHER
1580,1587,2070,508,2138,539,34865.85,OTHER
1595,1603,143,514,214,543,mployer's,OTHER
1605,1609,218,514,266,543,"name,",OTHER
1611,1618,269,514,334,542,"address,",OTHER
1620,1622,337,514,366,542,and,OTHER
1624,1626,368,514,395,542,ZIP,OTHER
1628,1631,398,514,445,543,code,OTHER
1640,1647,152,536,266,566,"Shelton,",employerName
1649,1656,269,535,380,563,Castillo,employerName
1658,1660,387,535,434,564,and,employerName
1662,1666,438,535,511,567,Beard,employerName
1668,1672,517,536,577,570,Group,employerName
1805,1807,1837,532,1865,560,Box,OTHER
1809,1810,1869,531,1886,560,19,OTHER
1812,1813,1890,532,1904,560,of,OTHER
1815,1816,1907,533,1927,560,W-,OTHER
1818,1818,1930,535,1941,561,2,OTHER
1828,1832,154,566,226,596,39497,employerAddressStreet_name
1834,1838,232,567,302,596,Jacob,employerAddressStreet_name
1840,1843,309,566,367,595,Fork,employerAddressStreet_name
1931,1934,1102,568,1132,595,Fed.,OTHER
1936,1941,1136,568,1199,594,Income,OTHER
1945,1952,1258,563,1329,591,29064.37,OTHER
1959,1966,1453,567,1520,595,Medicare,OTHER
1968,1970,1524,566,1550,593,Tax,OTHER
1979,1985,1668,566,1724,592,4918.82,OTHER
1995,1999,156,590,224,622,North,employerAddressCity
2001,2007,229,592,331,623,Matthew,employerAddressCity
2009,2010,386,598,413,620,ND,employerAddressState
2012,2021,453,591,584,622,21793-7969,employerAddressZip
2097,2099,1101,592,1128,619,Tax,OTHER
2101,2108,1130,591,1198,618,Withheld,OTHER
2127,2134,1454,592,1530,618,Withheld,OTHER
2248,2250,1106,615,1129,642,Box,OTHER
2252,2252,1134,617,1142,644,2,OTHER
2254,2255,1146,618,1160,644,of,OTHER
2257,2259,1164,618,1194,644,W-2,OTHER
2275,2277,1453,612,1481,642,Box,OTHER
2279,2279,1484,616,1495,642,6,OTHER
2281,2282,1498,616,1513,643,of,OTHER
2284,2284,1516,616,1528,643,W,OTHER
2286,2286,1530,616,1535,643,-,OTHER
2288,2288,1538,614,1558,642,2,OTHER
2310,2312,1843,614,1865,639,Box,OTHER
2314,2315,1869,613,1886,639,14,OTHER
2317,2318,1890,614,1904,642,of,OTHER
2320,2321,1908,616,1929,645,W-,OTHER
2360,2364,407,682,475,712,Batch,OTHER
2392,2397,589,677,674,711,#02021,OTHER
2399,2401,98,727,129,754,eif,OTHER
2403,2411,132,728,216,756,Employees,OTHER
2413,2417,219,728,265,756,name.,OTHER
2419,2425,269,728,330,756,address,OTHER
2427,2429,334,729,360,755,and,OTHER
2431,2433,365,729,389,755,ZIP,OTHER
2435,2438,394,728,438,754,code,OTHER
2543,2544,1023,753,1047,781,2.,OTHER
2546,2549,1052,753,1111,782,Your,OTHER
2551,2555,1117,753,1187,782,Gross,OTHER
2557,2559,1192,754,1236,783,Pay,OTHER
2561,2563,1241,754,1291,783,was,OTHER
2565,2572,1296,754,1398,783,adjusted,OTHER
2574,2575,1403,754,1431,783,as,OTHER
2577,2583,1436,753,1523,783,follows,OTHER
2585,2586,1527,753,1554,783,to,OTHER
2588,2594,1558,753,1659,783,produce,OTHER
2596,2599,1663,753,1719,783,your,OTHER
2601,2603,1723,752,1773,783,W-2,OTHER
2605,2614,1777,751,1901,782,Statement.,OTHER
2624,2626,153,785,202,815,Dr.,employeeName
2628,2633,229,786,317,819,Alexis,employeeName
2643,2645,155,811,196,841,574,OTHER
2647,2651,202,811,274,841,Megan,OTHER
2653,2660,280,811,395,841,Motorway,OTHER
2662,2666,401,811,474,840,Suite,OTHER
2668,2669,479,811,508,839,95,OTHER
2780,2785,1333,817,1389,844,"Wages,",OTHER
2787,2791,1394,816,1430,844,"Tips,",OTHER
2793,2796,1434,813,1464,842,othe,OTHER
2801,2806,1581,815,1625,845,Social,OTHER
2808,2812,1630,813,1673,843,Secur,OTHER
2815,2820,1678,813,1729,841,Medica,OTHER
2836,2843,1838,813,1900,846,NH.State,OTHER
2845,2850,1905,808,1974,841,"Wages,",OTHER
2852,2855,1992,817,2029,845,Dana,OTHER
2857,2860,2034,815,2071,842,Park,OTHER
2870,2877,156,838,263,867,Joemouth,OTHER
2879,2880,321,837,355,866,WV,OTHER
2882,2891,375,838,513,867,14975-6921,OTHER
3039,3041,1335,856,1363,886,Box,OTHER
3043,3043,1368,856,1374,886,1,OTHER
3045,3046,1380,856,1393,887,of,OTHER
3048,3048,1399,857,1407,887,W,OTHER
3050,3050,1413,858,1413,887,-,OTHER
3052,3052,1418,858,1436,888,2,OTHER
3060,3064,1582,841,1644,871,Wages,OTHER
3065,3069,1679,829,1742,860,Wages,OTHER
3094,3098,1838,840,1873,867,"Tips,",OTHER
3099,3100,1869,858,1886,886,16,OTHER
3101,3103,1878,841,1899,867,Etc,OTHER
3104,3105,1627,860,1640,892,of,OTHER
3107,3107,1644,860,1655,891,W,OTHER
3109,3109,1659,860,1662,891,-,OTHER
3312,3314,1578,860,1609,893,Box,OTHER
3329,3333,1992,843,2030,869,Local,OTHER
3335,3340,2035,842,2089,869,"Wages,",OTHER
3507,3509,1680,860,1708,891,Box,OTHER
3511,3511,1612,860,1623,892,3,OTHER
3513,3514,1725,860,1740,890,of,OTHER
3516,3516,1744,860,1755,890,W,OTHER
3518,3518,1759,860,1761,890,-,OTHER
3520,3520,1665,860,1676,891,2,OTHER
3522,3524,1836,857,1866,885,Box,OTHER
3526,3526,1712,860,1721,890,5,OTHER
3528,3529,1889,859,1904,888,of,OTHER
3531,3531,1907,861,1919,890,W,OTHER
3533,3533,1921,863,1928,891,-,OTHER
3535,3535,1765,860,1780,890,2,OTHER
3560,3562,1995,874,2022,903,BOX,OTHER
3564,3565,2025,875,2043,903,18,OTHER
3567,3568,2047,875,2059,903,of,OTHER
3570,3571,2063,875,2086,903,W2,OTHER
3577,3586,134,906,217,931,Emplover's,OTHER
