0,0,826,207,933,247,Earnings,OTHER
0,0,719,227,769,260,This,OTHER
0,0,1014,589,1059,621,was,OTHER
0,0,1039,881,1113,916,Profile.,OTHER
0,0,580,1470,641,1502,withheld,OTHER
0,0,257,1822,341,1850,11-5547453,OTHER
0,0,1112,1864,1138,1891,"12a,",OTHER
0,0,482,1939,508,1969,12a,OTHER
0,0,642,2024,670,2050,party,OTHER
0,0,1265,2137,1291,2164,"tips,",OTHER
0,0,562,2324,611,2354,Locality,OTHER
251,253,1755,38,1827,85,ADP,OTHER
365,368,782,162,896,218,2018,OTHER
370,372,1371,147,1422,181,W-2,OTHER
374,376,1003,138,1094,194,and,OTHER
378,385,1100,106,1355,183,EARNINGS,OTHER
387,393,1364,72,1613,151,SUMMARY,OTHER
496,497,1134,179,1159,209,is,OTHER
499,502,770,220,826,254,blue,OTHER
505,505,342,807,359,836,a,OTHER
508,509,1705,109,1730,140,in,OTHER
513,519,934,193,1048,234,Summary,OTHER
521,527,1049,182,1132,220,section,OTHER
532,539,1160,166,1261,206,included,OTHER
541,544,1263,160,1314,194,with,OTHER
546,549,1316,153,1369,187,your,OTHER
551,553,899,150,997,206,W-2,OTHER
555,556,1424,143,1450,174,to,OTHER
558,561,1452,136,1506,171,help,OTHER
563,570,1510,124,1607,164,describe,OTHER
572,579,1609,112,1702,152,portions,OTHER
584,587,1733,100,1797,137,more,OTHER
589,595,1802,92,1868,128,detail.,OTHER
654,657,428,268,473,289,Copy,OTHER
697,699,723,254,767,286,The,OTHER
701,707,770,244,856,281,reverse,OTHER
709,712,860,238,909,270,side,OTHER
714,721,912,227,1011,263,includes,OTHER
723,729,1014,216,1100,251,general,OTHER
731,741,1104,200,1233,240,information,OTHER
743,746,1236,194,1282,224,that,OTHER
748,750,1286,188,1327,218,you,OTHER
752,754,1331,181,1383,212,may,OTHER
756,759,1387,174,1436,205,also,OTHER
761,764,1440,167,1483,198,find,OTHER
766,773,1487,155,1574,193,helpful.,OTHER
802,808,1650,254,1705,276,3718.39,OTHER
830,838,262,284,358,308,Reference,OTHER
974,980,1299,295,1349,319,7491.75,OTHER
989,991,1461,282,1481,307,SD.,OTHER
992,994,1464,294,1489,318,Box,OTHER
995,999,1484,278,1516,304,State,OTHER
1189,1190,1493,294,1506,317,17,OTHER
1192,1197,1518,272,1569,301,Income,OTHER
1392,1393,1510,293,1521,316,of,OTHER
1395,1397,1525,288,1559,314,W-2,OTHER
1398,1400,1571,269,1595,294,Tax,OTHER
1404,1411,1657,290,1709,316,13631.27,OTHER
1422,1429,122,295,214,331,Employee,OTHER
1431,1433,297,311,332,335,and,OTHER
1434,1435,362,306,383,330,Ta,OTHER
1555,1560,1150,317,1192,340,Social,OTHER
1562,1569,1194,313,1245,338,Security,OTHER
1594,1598,1464,318,1501,341,Local,OTHER
1599,1600,1497,329,1512,352,19,OTHER
1602,1603,1516,329,1527,352,of,OTHER
1604,1609,1503,311,1552,338,Income,OTHER
1627,1630,217,320,268,345,Wage,OTHER
1668,1671,1255,264,1305,297,2018,OTHER
1717,1718,794,325,819,353,1.,OTHER
1720,1722,820,320,860,350,The,OTHER
1724,1732,860,308,953,345,following,OTHER
1734,1744,954,293,1072,334,information,OTHER
1874,1881,994,331,1053,358,106948.1,OTHER
1883,1890,1074,283,1153,319,reflects,OTHER
1891,1893,1555,306,1577,331,Tax,OTHER
1895,1898,1757,204,1805,237,your,OTHER
2049,2056,1178,334,1232,360,Withheld,OTHER
2057,2061,1206,271,1253,303,final,OTHER
2063,2066,427,326,502,358,2018,taxYear
2068,2070,1308,259,1347,291,pay,OTHER
2072,2075,1350,253,1396,286,stub,OTHER
2077,2080,1399,247,1447,280,plus,OTHER
2081,2082,1467,329,1494,353,BY,OTHER
2084,2086,1450,242,1487,274,any,OTHER
2094,2094,1531,330,1540,352,W,OTHER
2096,2096,1544,330,1545,351,-,OTHER
2098,2098,1549,330,1558,351,2,OTHER
2099,2101,1153,340,1175,361,Tax,OTHER
2296,2306,1491,226,1619,269,adjustments,OTHER
2308,2316,1623,214,1722,253,submitted,OTHER
2318,2319,1726,210,1752,241,by,OTHER
2321,2324,1155,277,1204,309,your,OTHER
2326,2334,1809,190,1918,231,employer.,OTHER
2352,2360,213,341,292,368,Statement,OTHER
2448,2452,861,354,897,379,Gross,OTHER
2454,2456,898,350,927,373,Pay,OTHER
2481,2483,1157,356,1180,378,Box,OTHER
2485,2485,1182,355,1191,375,4,OTHER
2487,2488,1194,352,1205,374,of,OTHER
2490,2492,1208,346,1238,372,W.2,OTHER
2496,2498,38,370,103,403,W-2,OTHER
2550,2552,416,364,444,389,OMB,OTHER
2554,2556,449,362,470,387,No.,OTHER
2558,2566,475,353,538,385,1545-0008,OTHER
2627,2634,466,382,522,408,Employer,OTHER
2636,2638,526,380,548,404,use,OTHER
2640,2643,552,377,584,402,only,OTHER
2737,2743,1333,377,1386,404,2689.63,OTHER
