0,0,826,170,931,208,Earnings,OTHER
0,0,722,184,767,217,This,OTHER
0,0,1002,557,1043,587,was,OTHER
0,0,1682,613,1699,640,W2,OTHER
0,0,1147,644,1166,669,.2,OTHER
0,0,1117,695,1180,724,149412.92,OTHER
0,0,1016,851,1090,883,Profile.,OTHER
0,0,1816,1408,1882,1438,3336.15,OTHER
0,0,502,1504,569,1535,withheld,OTHER
0,0,517,2171,562,2200,"wages,",OTHER
0,0,596,2167,631,2192,etc.,OTHER
0,0,369,2183,395,2211,state,OTHER
0,0,576,2181,641,2209,49391.19,OTHER
0,0,250,2315,286,2341,17741,OTHER
0,0,390,2389,475,2416,Statement,OTHER
249,251,1765,39,1824,79,ADP,OTHER
366,369,787,123,896,176,2018,OTHER
371,373,902,114,1000,169,W-2,OTHER
375,377,1005,107,1094,161,and,OTHER
379,386,1103,84,1358,153,EARNINGS,OTHER
388,394,1368,60,1621,130,SUMMARY,OTHER
502,503,1137,151,1157,180,is,OTHER
505,508,771,180,823,213,blue,OTHER
511,511,321,752,339,780,a,OTHER
514,515,1709,102,1732,131,in,OTHER
519,525,934,160,1046,198,Summary,OTHER
527,533,1050,153,1132,188,section,OTHER
538,545,1162,142,1259,178,included,OTHER
547,550,1264,138,1313,169,with,OTHER
552,555,1318,133,1369,164,your,OTHER
557,559,1373,128,1423,159,W-2,OTHER
561,562,1427,126,1449,155,to,OTHER
564,567,1454,121,1509,152,help,OTHER
569,576,1514,112,1607,147,describe,OTHER
578,585,1612,104,1703,139,portions,OTHER
587,588,1164,1930,1183,1957,in,OTHER
590,593,1738,96,1799,128,more,OTHER
595,601,1805,90,1867,123,detail.,OTHER
654,657,426,215,474,239,Copy,OTHER
707,709,721,212,765,243,The,OTHER
711,717,768,206,856,239,reverse,OTHER
719,722,859,202,908,231,side,OTHER
724,731,911,193,1011,226,includes,OTHER
733,739,1014,186,1100,217,general,OTHER
741,751,1104,174,1232,210,information,OTHER
753,756,1236,170,1282,198,that,OTHER
758,760,1286,165,1328,193,you,OTHER
762,764,1332,160,1384,189,may,OTHER
766,769,1387,155,1437,184,also,OTHER
771,774,1441,150,1485,179,find,OTHER
776,782,1489,142,1565,175,helpful,OTHER
796,803,118,236,211,266,Employee,OTHER
805,813,260,228,356,254,Reference,OTHER
851,853,295,255,325,276,and,OTHER
855,857,360,248,385,271,Tax,OTHER
1003,1005,1456,263,1475,286,FL.,OTHER
1007,1011,1478,261,1510,285,State,OTHER
1013,1018,1514,256,1563,283,Income,OTHER
1020,1022,1567,252,1592,278,Tax,OTHER
1025,1031,1649,245,1693,266,2431.51,OTHER
1059,1067,212,280,285,310,Statement,OTHER
1084,1087,1254,241,1302,272,2018,OTHER
1143,1144,790,284,813,311,1.,OTHER
1146,1148,817,281,854,309,The,OTHER
1150,1158,858,272,947,306,following,OTHER
1160,1170,951,261,1069,298,information,OTHER
1172,1179,1073,254,1149,287,reflects,OTHER
1180,1185,1147,297,1187,320,Social,OTHER
1186,1189,1758,198,1804,228,your,OTHER
1194,1198,1206,246,1249,276,final,OTHER
1202,1209,1299,274,1353,297,10204.68,OTHER
1378,1381,423,270,497,306,2018,taxYear
1385,1387,1306,237,1346,267,pay,OTHER
1392,1395,1350,233,1395,263,stub,OTHER
1397,1400,1400,229,1445,259,plus,OTHER
1590,1592,1459,286,1486,305,Box,OTHER
1594,1596,1449,225,1487,255,any,OTHER
1791,1792,1489,286,1504,304,17,OTHER
1795,1796,1507,286,1520,303,of,OTHER
1996,2006,1492,214,1619,251,adjustments,OTHER
2210,2212,1522,284,1554,302,W-Z,OTHER
2219,2226,1654,281,1706,306,17741.74,OTHER
2228,2229,1727,202,1753,231,by,OTHER
2231,2234,1153,250,1202,280,your,OTHER
2236,2244,1809,189,1917,224,employer.,OTHER
2456,2464,1623,205,1722,240,submitted,OTHER
2468,2470,40,302,104,337,W-2,OTHER
2516,2518,412,310,440,337,OMB,OTHER
2520,2522,444,308,466,334,No.,OTHER
2524,2532,470,301,539,332,1545-0008,OTHER
2599,2606,991,299,1050,324,149412.9,OTHER
2621,2628,1191,292,1237,316,Security,OTHER
2655,2659,1461,301,1496,323,Local,OTHER
2661,2666,1499,296,1547,321,Income,OTHER
2668,2670,1551,292,1571,316,Tax,OTHER
2727,2734,461,331,517,358,Employer,OTHER
2736,2738,520,329,542,354,use,OTHER
2740,2743,546,328,578,352,only,OTHER
2789,2793,856,316,893,342,Gross,OTHER
2795,2797,895,313,922,338,Pay,OTHER
2820,2822,1149,325,1174,347,Box,OTHER
2824,2824,1178,325,1185,347,4,OTHER
2826,2827,1189,324,1200,346,of,OTHER
2829,2831,1203,320,1236,345,W-2,OTHER
2860,2862,1463,324,1489,348,Box,OTHER
2864,2865,1493,322,1507,346,19,OTHER
2867,2868,1510,320,1522,344,of,OTHER
2870,2872,1525,314,1558,342,W-2,OTHER
2874,2877,34,353,63,378,Copy,OTHER
2879,2879,68,352,74,375,C,OTHER
2881,2883,78,351,94,374,for,OTHER
2885,2894,98,347,162,373,employee's,OTHER
2896,2903,166,344,226,369,records.,OTHER
2932,2934,210,364,230,393,DeP,OTHER
2939,2943,287,348,328,381,corp.,OTHER
2978,2980,234,361,269,391,150,OTHER
3118,3124,1328,357,1374,382,3336.15,OTHER
3126,3126,35,372,51,396,d,OTHER
3128,3134,63,366,109,394,Control,OTHER
3136,3141,112,357,173,389,number,OTHER
