0,0,1373,922,1450,953,159720.44,OTHER
0,0,1839,979,1900,1005,25300.52,OTHER
0,0,151,2571,230,2602,$260.84,OTHER
0,0,874,2744,943,2771,W-2,OTHER
109,112,1035,253,1156,305,2018,OTHER
132,134,1171,254,1276,306,W-2,OTHER
149,151,1287,255,1389,307,and,OTHER
167,174,1401,255,1691,307,EARNINGS,OTHER
196,202,1709,253,1995,306,SUMMARY,OTHER
260,262,2225,245,2311,291,ADP,OTHER
282,289,222,317,320,344,Employee,OTHER
302,310,393,313,498,346,Reference,OTHER
320,323,592,316,643,342,Copy,OTHER
366,368,964,314,1006,344,his,OTHER
370,373,1010,314,1071,343,blue,OTHER
375,382,1076,314,1197,343,Earnings,OTHER
384,390,1202,314,1328,342,Summary,OTHER
392,398,1333,314,1429,342,section,OTHER
400,401,1434,314,1460,342,is,OTHER
403,410,1465,314,1577,342,included,OTHER
412,415,1583,314,1639,342,with,OTHER
417,420,1644,314,1705,342,your,OTHER
422,424,1710,314,1767,342,W-2,OTHER
426,427,1772,314,1799,343,to,OTHER
429,432,1805,313,1865,343,help,OTHER
434,441,1874,313,1985,344,describe,OTHER
443,450,1991,313,2097,344,portions,OTHER
452,453,2103,313,2128,345,in,OTHER
455,458,2134,312,2205,346,more,OTHER
460,466,2215,312,2288,346,detail.,OTHER
498,501,329,351,386,377,Wage,OTHER
503,505,428,346,465,370,and,OTHER
507,509,507,345,545,372,Tax,OTHER
569,570,965,343,999,370,he,OTHER
572,578,1006,343,1107,370,reverse,OTHER
580,583,1114,343,1169,370,side,OTHER
585,592,1174,343,1289,370,includes,OTHER
594,600,1294,343,1393,370,general,OTHER
602,612,1398,343,1546,370,information,OTHER
614,617,1554,343,1607,370,that,OTHER
619,621,1611,343,1661,370,you,OTHER
623,625,1665,343,1726,370,may,OTHER
627,630,1731,343,1785,370,also,OTHER
632,635,1793,343,1843,370,find,OTHER
637,644,1847,343,1945,370,helpful.,OTHER
649,651,112,381,169,417,N-2,OTHER
676,684,324,371,404,396,Statement,OTHER
698,701,583,386,666,418,2018,taxYear
704,707,100,432,135,458,Copy,OTHER
709,709,138,431,149,455,C,OTHER
711,713,152,431,172,454,for,OTHER
715,724,175,431,251,455,employee's,OTHER
726,733,253,432,322,461,records.,OTHER
754,756,564,422,596,448,DMB,OTHER
758,760,599,422,625,447,No.,OTHER
762,770,629,422,708,448,1545-0008,OTHER
810,811,1025,425,1048,455,1.,OTHER
813,815,1052,425,1096,455,The,OTHER
817,825,1100,424,1212,455,following,OTHER
827,837,1216,424,1353,454,information,OTHER
839,846,1358,424,1448,454,reflects,OTHER
848,851,1452,424,1508,454,your,OTHER
853,857,1512,424,1564,455,final,OTHER
859,862,1568,424,1624,455,2018,OTHER
864,866,1628,424,1676,455,pay,OTHER
868,871,1680,424,1732,455,stub,OTHER
873,876,1736,424,1790,455,plus,OTHER
878,880,1794,424,1840,455,any,OTHER
882,892,1845,424,1991,456,adjustments,OTHER
894,902,1995,424,2113,456,submitted,OTHER
904,905,2117,425,2149,456,by,OTHER
907,910,2154,425,2209,457,your,OTHER
912,920,2214,425,2337,458,employer.,OTHER
923,923,99,449,118,475,d,OTHER
925,931,129,449,184,475,Control,OTHER
933,938,187,445,256,474,number,OTHER
940,944,307,449,349,487,Dept.,OTHER
946,947,351,460,380,489,50,OTHER
978,985,614,450,679,480,Emplover,OTHER
987,989,684,450,709,479,use,OTHER
991,994,714,452,753,484,only,OTHER
996,997,758,458,781,489,36,OTHER
999,1005,98,473,174,500,7962841,OTHER
1113,1117,1102,472,1144,499,Gross,OTHER
1119,1121,1148,468,1179,497,Pay,OTHER
1129,1136,1263,466,1331,493,159720.4,OTHER
1158,1164,1638,469,1692,495,9770.26,OTHER
1174,1176,1834,472,1860,496,MN.,OTHER
1178,1182,1864,473,1901,497,State,OTHER
1184,1189,1904,471,1961,496,Income,OTHER
1191,1192,1964,469,1983,494,Ta,OTHER
1194,1199,2069,464,2120,495,6260.8,OTHER
1345,1347,1458,488,1480,515,Tax,OTHER
1349,1356,1484,485,1561,515,Withheld,OTHER
1378,1380,1838,497,1866,517,Box,OTHER
1382,1383,1868,498,1888,517,17,OTHER
1384,1389,1878,512,1936,536,Income,OTHER
1577,1578,1889,498,1905,518,Of,OTHER
1580,1582,1907,499,1942,520,W-2,OTHER
1583,1584,1937,515,1954,538,Ta,OTHER
1590,1599,133,512,215,543,Employer's,OTHER
1601,1605,219,514,265,543,"name,",OTHER
1607,1614,269,514,334,543,"address,",OTHER
1616,1618,337,515,366,543,and,OTHER
1620,1622,370,515,403,543,ZIP,OTHER
1730,1732,1458,509,1482,537,BOX,OTHER
1734,1734,1484,509,1496,536,4,OTHER
1736,1737,1498,509,1513,535,of,OTHER
