0,0,1664,796,1708,822,W-4,OTHER
0,0,413,1322,479,1343,36678.5,OTHER
0,0,1397,1345,1444,1365,220322,OTHER
0,0,1360,1614,1430,1638,Employer's,OTHER
0,0,913,1865,922,1892,13,OTHER
0,0,1703,2084,1779,2110,115767.91,OTHER
106,109,826,43,931,88,2018,OTHER
111,113,942,45,1034,91,W-2,OTHER
115,117,1045,47,1130,93,and,OTHER
119,126,1144,48,1394,97,EARNINGS,OTHER
128,134,1410,53,1657,98,SUMMARY,OTHER
192,194,1808,50,1868,93,ADP,OTHER
215,222,152,82,241,108,Employee,OTHER
224,232,292,83,383,108,Reference,OTHER
252,255,459,88,500,110,Copy,OTHER
295,298,754,89,801,117,This,OTHER
300,303,806,90,857,118,blue,OTHER
305,312,862,91,966,120,Earnings,OTHER
314,320,971,93,1081,122,Summary,OTHER
322,328,1085,95,1169,123,section,OTHER
330,331,1173,97,1194,124,is,OTHER
333,340,1198,97,1296,126,included,OTHER
342,345,1300,99,1350,127,with,OTHER
347,350,1353,100,1405,128,your,OTHER
352,354,1409,101,1461,129,W-2,OTHER
356,357,1464,102,1488,129,to,OTHER
359,362,1491,102,1545,131,help,OTHER
364,371,1550,103,1646,133,describe,OTHER
373,380,1648,104,1742,135,portions,OTHER
382,383,1745,105,1771,135,in,OTHER
385,388,1773,106,1839,137,more,OTHER
390,396,1843,107,1909,138,detail.,OTHER
429,432,243,113,293,136,Wage,OTHER
433,435,325,114,357,136,and,OTHER
468,476,236,132,316,154,Statement,OTHER
486,488,389,113,417,135,Tax,OTHER
536,538,754,115,795,144,The,OTHER
540,546,800,117,887,146,reverse,OTHER
548,551,892,120,939,146,side,OTHER
553,560,945,121,1041,148,includes,OTHER
562,568,1046,124,1131,150,general,OTHER
570,580,1136,126,1265,152,information,OTHER
582,585,1270,128,1314,153,that,OTHER
587,589,1318,129,1362,153,you,OTHER
591,593,1365,129,1418,154,may,OTHER
595,598,1421,130,1472,155,also,OTHER
600,603,1475,130,1519,155,find,OTHER
605,612,1522,131,1603,156,helpful.,OTHER
619,621,58,135,120,169,W-2,OTHER
668,671,449,144,522,176,2018,taxYear
677,679,98,191,115,211,for,OTHER
681,689,117,191,184,211,employees,OTHER
691,698,185,191,244,213,records.,OTHER
726,728,434,179,463,203,OMB,OTHER
730,732,466,179,490,203,No.,OTHER
734,742,493,180,554,206,1545-0008,OTHER
782,783,815,193,837,219,1.,OTHER
785,787,841,194,877,219,The,OTHER
789,797,882,194,972,221,following,OTHER
799,809,976,195,1093,223,information,OTHER
811,818,1097,197,1174,225,reflects,OTHER
820,823,1178,198,1226,226,your,OTHER
825,829,1230,199,1275,226,final,OTHER
831,834,1279,200,1327,227,2018,OTHER
836,838,1331,201,1371,228,pay,OTHER
840,843,1375,202,1420,229,stub,OTHER
845,848,1424,203,1471,230,plus,OTHER
850,852,1475,203,1513,231,any,OTHER
854,864,1517,204,1643,234,adjustments,OTHER
866,874,1647,207,1749,236,submitted,OTHER
876,877,1753,209,1780,236,by,OTHER
879,882,1784,210,1832,238,your,OTHER
884,892,1836,211,1942,240,employer.,OTHER
898,904,54,214,119,237,6584255,OTHER
922,923,223,205,249,236,De,OTHER
925,927,253,214,277,237,150,OTHER
950,957,482,206,536,234,Employer,OTHER
959,961,540,209,561,235,use,OTHER
963,966,565,210,601,236,only,OTHER
1084,1088,879,233,911,254,Gross,OTHER
1090,1092,915,233,944,254,Pay,OTHER
1097,1104,1011,234,1069,254,276100.3,OTHER
1111,1113,1165,247,1191,270,Tax,OTHER
1115,1122,1194,247,1261,271,Withheld,OTHER
1124,1131,1319,241,1372,259,19099.21,OTHER
1142,1149,1480,240,1530,266,HI.State,OTHER
1151,1156,1534,244,1583,268,Income,OTHER
1158,1159,1586,247,1599,269,Ta,OTHER
1162,1169,1674,245,1726,267,14302.44,OTHER
1179,1188,84,252,152,280,Employer's,OTHER
1190,1193,156,255,188,280,name,OTHER
1195,1195,192,256,197,280,",",OTHER
1197,1203,200,256,246,281,address,OTHER
1205,1205,250,257,254,281,",",OTHER
1207,1209,258,257,283,281,and,employerName
1211,1213,286,257,307,281,ZIP,OTHER
1215,1218,311,257,350,281,code,OTHER
1345,1347,1479,260,1506,282,Box,OTHER
1349,1350,1509,262,1524,283,17,OTHER
1352,1353,1526,263,1540,284,of,OTHER
1355,1357,1542,264,1576,286,W.2,OTHER
1369,1381,96,275,248,305,Marshall-Cruz,employerName
1383,1385,251,281,287,305,PLC,OTHER
1533,1537,1479,279,1515,301,Local,OTHER
1539,1544,1518,281,1568,303,Income,OTHER
1546,1548,1571,283,1596,304,Tax,OTHER
1552,1559,1673,283,1728,306,24814.42,OTHER
1571,1574,98,302,148,327,9803,employerAddressStreet_name
1576,1580,151,304,215,329,Giles,employerAddressStreet_name
1582,1587,219,306,285,330,Skyway,employerAddressStreet_name
1735,1737,1478,303,1505,328,Box,OTHER
1739,1740,1508,305,1522,328,19,OTHER
1742,1743,1525,304,1538,327,of,OTHER
1745,1747,1541,301,1576,327,W-2,OTHER
1759,1768,98,330,212,355,Stevenberg,employerAddressCity
1770,1771,240,333,265,355,OH,employerAddressState
1773,1782,317,331,433,358,10459-3508,employerAddressZip
1864,1867,874,320,902,343,Fed.,OTHER
1869,1874,906,320,959,343,Income,OTHER
1876,1882,1003,319,1052,338,36678.5,OTHER
1892,1899,1163,323,1224,346,Medicare,OTHER
1901,1903,1228,325,1255,347,Tax,OTHER
1910,1916,1341,325,1392,347,5906.41,OTHER
2033,2035,876,344,898,366,Tax,OTHER
2037,2037,903,360,910,382,2,OTHER
2038,2045,902,344,962,365,Withheld,OTHER
2162,2164,874,361,899,385,Box,OTHER
2169,2170,915,360,925,382,of,OTHER
2172,2174,929,360,961,384,W.2,OTHER
2191,2198,1165,350,1231,379,Withheld,OTHER
2222,2225,1484,354,1502,376,SUI/,OTHER
2227,2233,1505,355,1561,377,SDI/FLI,OTHER
2379,2381,1165,370,1189,393,Box,OTHER
2383,2383,1192,369,1201,392,6,OTHER
2385,2386,1204,369,1217,392,of,OTHER
2388,2390,1220,370,1252,395,W-2,OTHER
2409,2411,1478,373,1505,396,Box,OTHER
2413,2414,1508,373,1523,395,14,OTHER
2416,2417,1525,373,1537,395,of,OTHER
2419,2421,1540,374,1564,397,W-2,OTHER
2466,2470,301,414,354,439,Batch,OTHER
2490,2495,447,415,522,441,#02021,OTHER
2523,2524,183,451,195,472,"e,",OTHER
