0,0,1176,668,1233,689,Randall,OTHER
160,164,1043,26,1074,44,Visit,OTHER
166,168,1076,24,1098,42,the,OTHER
170,172,1100,21,1127,39,IRS,OTHER
174,180,1130,15,1191,36,Website,OTHER
296,300,778,52,816,73,"Safe,",OTHER
302,310,818,46,890,69,"Accurate,",OTHER
312,313,905,51,942,78,re,OTHER
315,315,953,49,970,75,+,OTHER
317,320,972,44,1021,73,file,OTHER
322,323,1045,54,1059,70,at,OTHER
325,331,1061,47,1118,68,www.irs,OTHER
333,340,1119,40,1179,62,govefile,OTHER
456,460,778,75,831,96,FAST!,OTHER
462,464,832,73,866,91,Use,OTHER
489,489,970,89,981,103,2,OTHER
491,497,993,84,1039,100,Federal,OTHER
499,504,1040,79,1085,95,income,OTHER
506,508,1086,76,1107,91,tax,OTHER
510,517,1108,70,1157,88,withheld,OTHER
605,607,610,96,641,113,OMB,OTHER
609,611,643,93,669,110,No.,OTHER
613,621,669,86,729,107,1545-0008,OTHER
668,672,989,104,1057,130,26578,box2FederalIncomeTaxWithheld
674,674,1061,102,1071,122,.,box2FederalIncomeTaxWithheld
676,677,1072,100,1097,121,19,box2FederalIncomeTaxWithheld
715,724,234,108,308,129,Employee's,OTHER
726,731,310,103,350,122,social,OTHER
740,747,351,98,401,117,security,OTHER
749,754,403,92,455,112,number,OTHER
812,822,312,111,469,149,185-14-9204,ssnOfEmployee
856,861,705,113,753,130,"Wages,",OTHER
863,867,754,110,782,126,"tips,",OTHER
869,873,784,107,815,123,other,OTHER
875,886,817,99,898,119,compensation,OTHER
993,998,731,130,812,156,93819.,box1WagesTipsAndOtherCompensations
1000,1001,813,127,838,148,93,box1WagesTipsAndOtherCompensations
1040,1045,1001,136,1039,151,Social,OTHER
1047,1054,1040,130,1087,148,security,OTHER
1056,1058,1089,128,1109,143,tax,OTHER
1060,1067,1111,122,1159,140,withheld,OTHER
1166,1166,687,167,701,184,3,OTHER
1168,1173,712,165,749,182,Social,OTHER
1175,1182,751,161,799,178,security,OTHER
1184,1188,800,158,836,173,wages,OTHER
1220,1225,995,155,1076,181,8981.9,box4SocialSecurityTaxWithheld
1227,1227,16,189,26,204,b,OTHER
1229,1236,33,183,90,202,Employer,OTHER
1238,1251,91,175,166,196,identification,OTHER
1253,1258,166,169,213,188,number,OTHER
1260,1264,213,165,245,183,(EIN),OTHER
1333,1338,734,182,818,210,117410,box3SocialSecurityWages
1347,1347,820,181,831,201,.,box3SocialSecurityWages
1352,1353,832,178,858,200,45,box3SocialSecurityWages
1376,1376,983,191,994,205,5,OTHER
1378,1385,1004,184,1060,203,Medicare,OTHER
1389,1391,1061,182,1083,197,tax,OTHER
1392,1395,1063,202,1119,226,1921,OTHER
1565,1572,1084,177,1132,194,withheld,OTHER
1573,1573,1120,201,1132,220,.,OTHER
1575,1576,1133,197,1162,219,36,OTHER
1590,1599,74,192,212,226,11-4484869,einEmployerIdentificationNumber
1676,1676,692,221,705,236,5,OTHER
1678,1685,715,215,771,234,Medicare,OTHER
1687,1691,772,211,814,228,wages,OTHER
