0,0,204,610,341,638,417-23-248,OTHER
0,0,1037,958,1080,979,penalty,OTHER
0,0,1130,965,1180,985,sanction,OTHER
0,0,344,1086,482,1120,41524-3966,OTHER
0,0,355,1527,435,1558,101620,OTHER
51,51,329,18,341,36,a,OTHER
53,62,349,19,422,42,Employee's,OTHER
64,69,425,24,462,45,social,OTHER
71,78,465,27,515,49,security,OTHER
80,85,518,31,570,52,number,OTHER
104,104,121,54,133,71,b,OTHER
106,113,138,55,194,77,Employer,OTHER
115,128,196,59,270,82,identification,OTHER
130,135,272,65,318,84,number,OTHER
137,141,320,69,350,85,(EIN),OTHER
152,162,425,47,578,76,629-50-9203,ssnOfEmployee
228,232,895,56,932,77,"Safe,",OTHER
234,242,934,59,1015,85,"Accurate,",OTHER
271,280,175,81,313,112,85-2692425,einEmployerIdentificationNumber
357,359,723,68,752,88,OMB,OTHER
361,363,755,70,778,90,No.,OTHER
365,373,781,72,843,94,1545-0008,OTHER
384,388,891,80,942,101,FAST!,OTHER
390,392,944,83,978,105,Use,OTHER
394,396,1015,76,1057,105,are,OTHER
413,413,1062,80,1080,107,~,OTHER
415,418,1086,82,1136,112,file,OTHER
420,424,1162,75,1190,95,Visit,OTHER
426,428,1192,77,1216,97,the,OTHER
430,432,1217,79,1245,100,IRS,OTHER
434,440,1246,81,1308,104,Website,OTHER
459,459,118,105,132,126,c,OTHER
461,470,133,106,199,131,Employer's,OTHER
472,476,201,112,241,133,"name,",OTHER
478,485,243,115,295,136,"address,",OTHER
487,489,297,118,320,138,and,OTHER
491,493,322,120,343,139,ZIP,OTHER
495,498,345,121,377,140,code,OTHER
567,572,812,103,859,125,"Wages,",OTHER
574,578,861,107,889,128,"tips,",OTHER
580,584,891,110,922,130,other,OTHER
586,597,923,112,1010,132,compensation,OTHER
624,625,1156,101,1172,120,at,OTHER
627,633,1173,102,1230,124,www.irs,OTHER
635,643,1231,105,1293,128,goviefile,OTHER
670,682,168,136,354,170,Arnold-Cuevas,employerName
684,686,366,149,411,174,and,employerName
688,691,421,153,477,180,Sons,employerName
775,780,832,128,915,154,197057,box1WagesTipsAndOtherCompensations
782,784,918,134,957,157,.56,box1WagesTipsAndOtherCompensations
817,823,1101,123,1145,144,Federal,OTHER
825,830,1148,127,1192,147,income,OTHER
832,834,1194,130,1214,148,tax,OTHER
836,843,1216,132,1265,150,withheld,OTHER
969,974,810,156,847,176,Social,OTHER
976,983,849,159,896,180,security,OTHER
985,989,898,163,941,183,wages,OTHER
1017,1021,1092,146,1162,171,39818,box2FederalIncomeTaxWithheld
1023,1023,1164,150,1175,172,.,box2FederalIncomeTaxWithheld
1025,1026,1177,151,1204,174,28,box2FederalIncomeTaxWithheld
1053,1057,168,167,241,196,57689,employerAddressStreet_name
1059,1065,248,173,352,205,Mallory,employerAddressStreet_name
1067,1071,362,182,431,211,Glens,employerAddressStreet_name
1157,1165,828,182,954,211,154777.55,box3SocialSecurityWages
1201,1206,1098,175,1136,196,Social,OTHER
1208,1215,1138,177,1185,199,security,OTHER
1217,1219,1186,181,1208,200,tax,OTHER
1221,1228,1209,183,1262,202,withheld,OTHER
1254,1258,162,202,237,230,North,employerAddressCity
1260,1266,249,208,350,238,Charles,employerAddressCity
1268,1269,359,215,393,241,NJ,employerAddressState
1273,1273,781,204,794,222,5,OTHER
1278,1278,1008,639,1018,657,9,OTHER
1279,1279,1010,1092,1022,1110,6,OTHER
1351,1351,87,572,98,590,5,OTHER
1353,1360,805,205,860,227,Medicare,OTHER
1362,1366,862,209,901,230,wages,OTHER
1368,1370,903,213,925,232,and,OTHER
1372,1375,928,215,950,234,tips,OTHER
1402,1406,1090,201,1158,224,11840,box4SocialSecurityTaxWithheld
1408,1408,1161,203,1171,225,.,box4SocialSecurityTaxWithheld
1410,1411,1173,205,1200,229,48,box4SocialSecurityTaxWithheld
1541,1546,824,231,908,258,211965,OTHER
1548,1548,910,237,920,259,.,OTHER
1550,1551,923,238,949,261,47,OTHER
1584,1591,1094,227,1149,245,Medicare,OTHER
1593,1595,1151,230,1171,246,tax,OTHER
1597,1604,1173,232,1225,253,withheld,OTHER
1621,1621,109,257,122,275,d,OTHER
1623,1629,124,259,167,280,Control,OTHER
