0,0,66,166,107,186,850,employerAddressStreet_name
0,0,223,360,304,383,Myers,OTHER
33,33,215,3,226,18,a,OTHER
35,44,235,3,309,18,Employee's,OTHER
46,51,311,4,350,18,social,OTHER
53,60,352,4,403,18,security,OTHER
62,67,405,4,455,18,number,OTHER
114,118,782,3,820,18,"Safe,",OTHER
120,128,822,3,896,19,"Accurate,",OTHER
130,132,905,14,971,39,dev,OTHER
136,139,975,13,1022,40,file,OTHER
141,145,1048,4,1078,20,Visit,OTHER
157,159,1081,4,1104,20,the,OTHER
161,163,1106,4,1133,20,IRS,OTHER
165,171,1136,4,1197,20,Website,OTHER
220,230,311,25,463,46,143-24-8099,ssnOfEmployee
260,262,611,27,641,42,OMB,OTHER
264,266,645,27,668,42,No.,OTHER
268,276,670,27,728,41,1545-0008,OTHER
287,291,781,25,831,42,FAST!,OTHER
293,295,834,26,865,42,Use,OTHER
324,325,1048,30,1061,44,at,OTHER
327,333,1064,30,1120,44,www.irs,OTHER
335,343,1122,29,1181,45,govefile.,OTHER
345,345,11,54,22,70,b,OTHER
347,354,28,55,84,70,Employer,OTHER
356,369,86,56,160,69,identification,OTHER
371,376,163,55,207,70,number,OTHER
378,382,210,54,242,70,(EIN),OTHER
446,451,703,56,750,69,"Wages,",OTHER
453,457,752,56,780,69,"tips,",OTHER
459,463,782,56,812,69,other,OTHER
465,476,815,56,898,69,compensation,OTHER
484,490,994,56,1038,69,Federal,OTHER
492,497,1040,56,1085,68,income,OTHER
499,501,1087,57,1107,68,tax,OTHER
503,510,1109,56,1157,68,withheld,OTHER
522,531,67,79,202,97,06-1121055,einEmployerIdentificationNumber
619,623,726,79,793,97,47495,box1WagesTipsAndOtherCompensations
625,627,799,78,836,98,.27,box1WagesTipsAndOtherCompensations
652,656,987,79,1054,96,11812,box2FederalIncomeTaxWithheld
658,658,1058,79,1067,96,.,box2FederalIncomeTaxWithheld
660,661,1070,79,1094,96,12,box2FederalIncomeTaxWithheld
663,663,12,107,22,122,c,OTHER
665,674,27,107,93,122,Employer's,OTHER
676,680,96,107,134,122,"name,",OTHER
682,689,137,107,187,122,"address,",OTHER
691,693,190,107,212,122,and,OTHER
695,697,215,107,236,122,ZIP,OTHER
699,702,238,107,265,122,code,OTHER
761,761,681,104,692,120,3,OTHER
763,768,705,107,742,121,Social,OTHER
770,777,744,108,792,122,security,OTHER
779,783,794,109,834,122,wages,OTHER
801,801,971,106,981,119,4,OTHER
803,808,995,108,1032,121,Social,OTHER
810,817,1035,108,1081,121,security,OTHER
819,821,1084,107,1103,121,tax,OTHER
823,830,1106,106,1155,121,withheld,OTHER
841,848,64,132,179,153,"Nichols,",employerName
850,856,192,131,290,153,Stewart,employerName
858,860,304,131,344,153,and,employerName
862,867,359,131,442,152,Atkins,employerName
869,871,458,131,498,151,LLC,employerName
939,946,726,132,834,150,38488.12,box3SocialSecurityWages
972,975,987,131,1040,151,2944,box4SocialSecurityTaxWithheld
977,977,1044,131,1053,151,.,box4SocialSecurityTaxWithheld
979,980,1056,131,1078,151,34,box4SocialSecurityTaxWithheld
