31,34,785,102,894,158,2018,OTHER
36,38,901,94,998,150,W-2,OTHER
40,42,1005,87,1095,143,and,OTHER
44,51,1103,69,1357,136,EARNINGS,OTHER
53,59,1368,51,1622,118,SUMMARY,OTHER
61,65,1631,97,1703,132,alone,OTHER
67,68,1707,95,1732,125,in,OTHER
70,73,1738,89,1800,122,more,OTHER
75,81,1804,84,1865,117,diefall,OTHER
146,148,1120,131,1154,168,his,OTHER
150,157,1159,125,1260,165,included,OTHER
159,162,1265,121,1311,158,witt,OTHER
164,167,1316,118,1366,155,your,OTHER
169,172,1371,114,1419,151,Wi-2,OTHER
174,175,1424,112,1446,147,no,OTHER
177,180,1452,107,1504,145,help,OTHER
182,185,1509,103,1564,140,dies,OTHER
213,216,720,160,766,194,This,OTHER
218,221,770,155,822,191,Blue,OTHER
223,230,826,148,930,188,Earnings,OTHER
232,238,935,142,1051,182,Summary,OTHER
266,268,722,189,763,217,The,OTHER
270,276,765,183,855,215,reverse,OTHER
278,281,858,180,905,211,side,OTHER
283,290,908,173,1008,208,includes,OTHER
292,298,1012,167,1097,202,general,OTHER
300,310,1100,157,1229,196,information,OTHER
312,315,1234,153,1279,186,that,OTHER
317,319,1283,150,1325,183,you,OTHER
321,323,1335,146,1380,179,may,OTHER
325,329,1385,142,1434,175,alice,OTHER
331,334,1439,138,1487,170,find,OTHER
336,344,1494,132,1568,166,heightall,OTHER
358,361,421,243,495,274,2018,taxYear
363,365,31,268,90,302,W-2,OTHER
475,478,1866,2263,1935,2295,2018,OTHER
558,560,1482,2289,1540,2322,W-2,OTHER
621,624,1203,2308,1280,2341,2018,OTHER
657,659,806,2333,877,2374,W-2,OTHER
680,683,569,2352,639,2385,2018,OTHER
691,693,178,2381,237,2410,W-2,OTHER
