105,108,1730,102,1793,141,more,OTHER
110,115,1794,94,1854,132,detail,OTHER
143,146,782,179,895,240,2018,OTHER
148,150,1368,154,1418,196,W-2,OTHER
152,152,1027,209,1044,244,y,OTHER
153,155,1002,151,1092,212,and,OTHER
168,174,1046,196,1130,241,section,OTHER
176,177,1132,192,1155,229,is,OTHER
178,185,1096,115,1352,199,EARNINGS,OTHER
248,255,1158,176,1262,225,included,OTHER
257,260,1265,169,1309,210,with,OTHER
262,265,1312,162,1364,204,your,OTHER
267,269,899,165,998,225,W-2,OTHER
270,276,1360,78,1608,162,SUMMARY,OTHER
361,362,1422,151,1446,189,to,OTHER
364,367,1450,143,1503,186,help,OTHER
369,373,1508,136,1557,178,diess,OTHER
398,398,753,243,767,280,s,OTHER
400,403,769,237,826,278,blue,OTHER
405,411,828,224,930,271,Camings,OTHER
413,414,933,219,967,255,So,OTHER
436,438,723,273,765,308,The,OTHER
440,446,769,261,855,303,reverse,OTHER
448,451,859,255,907,291,side,OTHER
453,460,910,241,1011,284,includes,OTHER
462,468,1014,229,1098,270,general,OTHER
470,480,1102,210,1230,258,information,OTHER
482,485,1234,203,1278,240,that,OTHER
487,489,1282,197,1325,233,you,OTHER
491,493,1329,188,1381,226,may,OTHER
495,498,1385,181,1433,218,also,OTHER
500,503,1437,173,1481,211,find,OTHER
505,512,1485,160,1570,204,helpful.,OTHER
527,530,430,349,505,383,2018,taxYear
532,534,39,401,109,440,W-2,OTHER
610,611,1310,717,1374,785,E.,OTHER
657,658,958,1024,1004,1060,me,OTHER
660,663,1009,1017,1082,1055,more,OTHER
665,670,1086,1006,1177,1046,Ageing,OTHER
795,798,2012,2261,2090,2299,2018,OTHER
900,901,1621,2318,1674,2351,W-,OTHER
977,980,1353,2355,1423,2388,2018,OTHER
994,998,428,2422,499,2459,Folow,OTHER
1023,1025,971,2409,1023,2442,W-2,OTHER
1047,1050,723,2445,793,2475,2018,OTHER
1058,1060,335,2495,404,2535,W-2,OTHER
