0,0,1373,923,1451,952,139112.83,OTHER
0,0,1374,1742,1402,1770,.35,OTHER
0,0,875,2744,943,2771,W-2,OTHER
104,107,1035,253,1156,305,2018,OTHER
128,130,1171,254,1276,306,W-2,OTHER
145,147,1287,255,1389,307,and,OTHER
160,167,1401,255,1691,307,EARNINGS,OTHER
193,199,1709,253,1995,306,SUMMARY,OTHER
252,254,2225,245,2311,291,ADP,OTHER
273,280,222,317,320,344,Employee,OTHER
294,302,393,313,498,346,Reference,OTHER
308,311,592,316,643,342,Copy,OTHER
354,356,964,314,1006,344,his,OTHER
358,361,1011,314,1070,343,blue,OTHER
363,370,1075,314,1197,343,Earnings,OTHER
372,378,1201,314,1329,342,Summary,OTHER
380,386,1334,314,1430,342,section,OTHER
388,389,1435,314,1459,342,is,OTHER
391,398,1464,314,1578,342,included,OTHER
400,403,1583,314,1638,342,with,OTHER
405,408,1643,314,1704,342,your,OTHER
410,412,1709,314,1766,342,W-2,OTHER
414,415,1772,314,1799,342,to,OTHER
417,420,1805,314,1863,343,help,OTHER
422,429,1875,313,1984,344,describe,OTHER
431,438,1990,313,2097,344,portions,OTHER
440,441,2103,313,2128,345,in,OTHER
443,446,2134,312,2206,346,more,OTHER
448,454,2215,312,2287,346,detail.,OTHER
486,489,329,351,385,376,Wage,OTHER
491,493,428,346,464,370,and,OTHER
495,497,506,346,544,372,Tax,OTHER
553,554,965,343,999,370,he,OTHER
556,562,1006,343,1107,370,reverse,OTHER
564,567,1114,343,1170,370,side,OTHER
569,576,1174,343,1289,370,includes,OTHER
578,584,1294,343,1393,370,general,OTHER
586,596,1398,343,1546,370,information,OTHER
598,601,1554,343,1607,370,that,OTHER
603,605,1612,343,1661,370,you,OTHER
607,609,1665,343,1725,370,may,OTHER
611,614,1731,343,1786,370,also,OTHER
616,619,1794,343,1843,370,find,OTHER
621,628,1847,343,1945,370,helpful.,OTHER
633,635,112,381,169,417,N-2,OTHER
660,668,324,371,405,396,Statement,OTHER
678,681,582,386,666,418,2018,taxYear
684,687,99,432,135,458,Copy,OTHER
689,689,138,431,149,455,C,OTHER
691,693,152,431,172,454,for,OTHER
695,704,175,431,252,455,employee's,OTHER
706,713,254,432,322,461,records.,OTHER
730,732,564,422,596,448,DMB,OTHER
734,736,599,422,626,448,No.,OTHER
738,746,630,422,709,448,1545-0008,OTHER
786,787,1025,425,1048,455,1.,OTHER
789,791,1052,425,1097,455,The,OTHER
793,801,1101,425,1211,455,following,OTHER
803,813,1215,424,1353,455,information,OTHER
815,822,1357,424,1448,454,reflects,OTHER
824,827,1452,424,1508,455,your,OTHER
829,833,1512,424,1566,455,final,OTHER
835,838,1570,424,1626,455,2018,OTHER
840,842,1631,424,1677,455,pay,OTHER
844,847,1681,424,1733,455,stub,OTHER
849,852,1737,424,1791,455,plus,OTHER
854,856,1795,424,1842,455,any,OTHER
858,868,1846,424,1991,456,adjustments,OTHER
870,878,1995,424,2113,456,submitted,OTHER
880,881,2118,425,2150,456,by,OTHER
883,886,2154,425,2210,457,your,OTHER
888,896,2215,425,2338,457,employer.,OTHER
899,899,99,450,117,475,d,OTHER
901,907,129,449,183,475,Control,OTHER
909,914,186,445,256,475,number,OTHER
916,920,307,449,341,490,Dept.,OTHER
922,924,343,460,381,491,150,OTHER
950,957,614,450,679,480,Emplover,OTHER
959,961,684,450,709,479,use,OTHER
963,966,714,452,753,484,only,OTHER
968,969,758,458,781,489,36,OTHER
971,973,97,475,124,499,735,OTHER
975,978,125,474,174,498,5484,OTHER
1018,1018,562,465,584,496,A,OTHER
1081,1085,1102,472,1144,499,Gross,OTHER
1087,1089,1148,468,1179,498,Pay,OTHER
1096,1099,1262,471,1294,496,1391,OTHER
1101,1104,1297,469,1324,494,12.8,OTHER
1126,1132,1637,467,1695,497,9539.35,OTHER
1142,1144,1835,473,1858,498,DE.,OTHER
1146,1150,1862,474,1899,499,State,OTHER
1152,1157,1903,473,1959,499,Income,OTHER
1159,1161,1963,472,1985,498,Tax,OTHER
1163,1169,2070,465,2125,493,4308.24,OTHER
1311,1313,1458,488,1480,515,Tax,OTHER
1315,1322,1484,485,1560,515,Withheld,OTHER
1344,1346,1838,497,1866,518,Box,OTHER
1348,1349,1868,498,1887,519,17,OTHER
1350,1355,1878,512,1936,537,Income,OTHER
1539,1540,1889,499,1905,519,Of,OTHER
1542,1544,1907,500,1944,521,W-Z,OTHER
1551,1560,134,517,213,550,Employer's,OTHER
1562,1566,217,521,264,550,name.,OTHER
1568,1575,268,523,333,550,closesat,OTHER
1577,1580,336,525,374,550,area,OTHER
1686,1688,1458,509,1482,537,Box,OTHER
1690,1690,1484,509,1496,536,4,OTHER
1692,1693,1498,509,1513,535,of,OTHER
1695,1697,1516,509,1555,536,W-2,OTHER
1718,1722,1835,511,1875,535,Local,OTHER
1733,1734,1938,513,1953,537,Ta,OTHER
