0,0,338,573,400,598,176State,OTHER
33,33,216,3,226,19,a,OTHER
35,44,235,3,309,19,Employee's,OTHER
46,51,311,3,350,18,social,OTHER
53,60,352,4,403,18,security,OTHER
62,67,405,4,456,18,number,OTHER
100,104,782,3,820,19,"Safe,",OTHER
106,114,822,3,896,19,"Accurate,",OTHER
116,117,911,15,943,38,Re,OTHER
123,126,976,15,1022,39,file,OTHER
128,129,1048,30,1061,43,at,OTHER
130,134,1048,4,1079,20,Visit,OTHER
144,146,1081,4,1103,20,the,OTHER
148,150,1106,4,1133,20,IRS,OTHER
152,158,1137,4,1196,19,Website,OTHER
207,217,313,25,464,46,267-12-3513,ssnOfEmployee
233,235,611,27,642,42,OMB,OTHER
237,239,645,27,669,41,No.,OTHER
241,249,671,27,729,41,1545-0008,OTHER
261,265,781,25,831,42,FAST!,OTHER
267,269,835,26,862,42,Use,OTHER
300,317,1063,28,1185,45,www.Irs.gov/efile.,OTHER
319,319,11,55,21,70,b,OTHER
321,328,28,55,83,70,Employer,OTHER
330,343,86,56,160,69,identification,OTHER
345,350,163,55,207,70,number,OTHER
352,356,210,54,241,70,(EIN),OTHER
406,411,703,56,750,70,"Wages,",OTHER
413,417,752,56,779,69,"tips,",OTHER
419,423,782,56,813,69,other,OTHER
425,436,816,56,898,68,compensation,OTHER
445,451,994,56,1038,69,Federal,OTHER
453,458,1041,57,1084,69,income,OTHER
460,462,1087,57,1106,68,tax,OTHER
464,471,1108,57,1157,69,withheld,OTHER
482,491,67,79,202,97,23-6711751,einEmployerIdentificationNumber
565,569,726,79,793,97,67699,box1WagesTipsAndOtherCompensations
571,571,797,79,805,97,.,box1WagesTipsAndOtherCompensations
573,574,809,79,834,98,04,box1WagesTipsAndOtherCompensations
600,604,986,79,1053,97,15129,box2FederalIncomeTaxWithheld
606,606,1059,79,1068,97,.,box2FederalIncomeTaxWithheld
608,609,1071,79,1094,97,35,box2FederalIncomeTaxWithheld
611,611,13,108,22,122,c,OTHER
613,622,28,108,93,122,Employer's,OTHER
624,628,96,108,134,122,"name,",OTHER
630,637,137,108,188,122,"address,",OTHER
639,641,191,108,212,122,and,OTHER
643,645,215,108,236,122,ZIP,OTHER
647,650,239,107,267,122,code,OTHER
696,696,681,105,692,120,3,OTHER
698,703,706,107,741,121,Social,OTHER
705,712,744,108,791,121,security,OTHER
714,718,793,109,827,123,wages,OTHER
736,736,971,104,982,120,4,OTHER
738,743,995,107,1032,121,Social,OTHER
745,752,1034,108,1081,121,security,OTHER
754,756,1083,107,1103,121,tax,OTHER
758,765,1106,106,1155,121,withheld,OTHER
776,782,65,133,164,153,"Warren,",employerName
784,787,176,132,233,153,Bell,employerName
789,791,248,132,289,153,and,employerName
793,798,302,132,384,153,Warren,employerName
800,802,402,132,440,151,PLC,employerName
860,864,726,132,792,151,60845,box3SocialSecurityWages
866,866,798,132,806,151,.,box3SocialSecurityWages
868,869,809,132,835,151,61,box3SocialSecurityWages
894,897,987,131,1040,150,4654,box4SocialSecurityTaxWithheld
899,899,1045,131,1053,150,.,box4SocialSecurityTaxWithheld
901,902,1057,130,1082,150,69,box4SocialSecurityTaxWithheld
913,917,66,165,137,186,46217,employerAddressStreet_name
919,924,149,166,232,187,Franco,employerAddressStreet_name
926,930,245,165,318,187,Mills,employerAddressStreet_name
932,935,332,165,389,187,Apt.,employerAddressStreet_name
937,939,403,164,442,186,324,employerAddressStreet_name
988,988,680,156,691,172,5,OTHER
990,997,703,157,757,172,Medicare,OTHER
999,1003,760,159,799,172,wages,OTHER
1005,1007,802,159,824,173,and,OTHER
1009,1012,827,158,848,173,tips,OTHER
1028,1028,972,157,982,172,6,OTHER
1030,1037,993,158,1048,172,Medicare,OTHER
1039,1041,1051,158,1070,171,tax,OTHER
1043,1050,1073,158,1122,172,withheld,OTHER
1145,1149,727,182,793,202,77482,OTHER
1151,1151,797,182,805,202,.,OTHER
1153,1154,809,183,833,201,04,OTHER
1188,1191,1050,182,1105,202,2246,OTHER
1193,1193,1109,182,1117,202,.,OTHER
1195,1196,1121,181,1147,201,98,OTHER
1207,1211,65,200,134,221,South,employerAddressCity
1213,1221,149,199,274,222,Lisaburgh,employerAddressCity
