33,36,980,95,1091,151,2018,OTHER
38,40,210,137,268,170,W-2,OTHER
42,44,1200,112,1290,169,and,OTHER
46,53,1296,120,1552,192,EARNINGS,OTHER
55,61,1563,142,1815,213,SUMMARY,OTHER
69,71,1097,104,1193,161,W-2,OTHER
89,92,908,136,955,171,This,OTHER
94,97,958,141,1011,176,Bile,OTHER
99,106,1015,146,1117,186,Earnings,OTHER
108,114,1121,155,1233,197,Summary,OTHER
116,122,1237,165,1318,204,section,OTHER
124,125,1321,172,1344,207,is,OTHER
127,134,1347,175,1446,215,included,OTHER
136,139,1449,183,1498,220,with,OTHER
141,144,1502,187,1554,224,your,OTHER
146,149,1558,191,1609,229,Wi-2,OTHER
151,152,1612,195,1637,231,to,OTHER
154,157,1640,197,1697,236,help,OTHER
159,162,1700,202,1745,240,dies,OTHER
183,186,600,173,678,208,2018,taxYear
190,192,907,166,949,195,The,OTHER
194,200,950,170,1041,203,reverse,OTHER
202,205,1042,178,1091,208,side,OTHER
207,215,1092,182,1195,218,invilubes,OTHER
217,224,1196,191,1282,226,guterall,OTHER
226,236,1283,199,1415,238,information,OTHER
238,241,1417,210,1465,242,that,OTHER
243,245,1465,214,1513,246,you,OTHER
247,249,1517,219,1568,251,may,OTHER
251,254,1568,223,1621,255,also,OTHER
256,259,1621,227,1676,260,find,OTHER
261,269,1676,232,1759,267,heightall,OTHER
339,341,1371,690,1676,847,LEE,OTHER
377,379,965,914,1028,947,See,OTHER
381,384,1045,923,1106,957,heed,OTHER
390,392,25,2244,88,2277,W-2,OTHER
406,409,414,2276,490,2314,2018,OTHER
449,452,1050,2332,1128,2372,2018,OTHER
516,518,1320,2357,1376,2391,W-2,OTHER
616,619,1711,2389,1792,2429,2018,OTHER
