0,0,959,911,992,931,being,OTHER
0,0,851,925,877,944,This,OTHER
0,0,878,917,943,941,information,OTHER
0,0,1103,1200,1128,1216,12a,OTHER
174,178,1040,22,1072,41,Visit,OTHER
180,182,1073,19,1097,38,the,OTHER
184,186,1099,16,1126,36,IRS,OTHER
188,194,1128,8,1187,32,Website,OTHER
322,326,777,52,815,74,"Safe,",OTHER
328,336,817,46,890,69,"Accurate,",OTHER
338,339,905,51,942,77,re,OTHER
341,341,951,49,967,74,+,OTHER
343,346,969,47,1020,73,file,OTHER
348,349,1042,45,1056,66,at,OTHER
351,357,1059,41,1112,65,www.irs,OTHER
359,367,1116,35,1179,59,goviefile,OTHER
496,500,778,74,829,98,FAST!,OTHER
502,504,832,71,860,93,Use,OTHER
533,539,992,77,1036,101,Federal,OTHER
541,546,1039,72,1082,96,income,OTHER
548,550,1085,70,1104,90,tax,OTHER
552,559,1107,63,1155,87,withheld,OTHER
660,662,610,97,641,118,OMB,OTHER
664,666,643,94,666,114,No.,OTHER
668,676,668,87,726,111,1545-0008,OTHER
727,730,1002,98,1058,126,1844,box2FederalIncomeTaxWithheld
732,732,1060,97,1071,119,.,OTHER
734,735,1072,94,1100,118,16,box2FederalIncomeTaxWithheld
771,771,214,126,226,145,a,OTHER
773,782,234,115,307,142,Employee's,OTHER
784,789,310,110,348,133,social,OTHER
794,801,350,104,400,128,security,OTHER
803,808,402,98,453,122,number,OTHER
861,871,312,120,463,155,561-41-2712,ssnOfEmployee
924,929,705,114,752,135,"Wages,",OTHER
931,935,753,110,782,131,"tips,",OTHER
937,941,783,106,814,127,other,OTHER
943,954,816,96,901,124,compensation,OTHER
1074,1079,729,130,812,157,100610,box1WagesTipsAndOtherCompensations
1081,1081,815,128,827,149,.,box1WagesTipsAndOtherCompensations
1083,1084,829,126,855,147,78,box1WagesTipsAndOtherCompensations
1123,1128,1001,132,1038,153,Social,OTHER
1130,1137,1040,126,1086,148,security,OTHER
1139,1141,1088,123,1108,142,tax,OTHER
1143,1150,1111,117,1157,138,withheld,OTHER
1269,1273,721,167,750,186,ocial,OTHER
1275,1282,752,162,798,184,security,OTHER
1284,1288,800,157,843,179,wages,OTHER
1318,1321,995,154,1051,178,9511,box4SocialSecurityTaxWithheld
1323,1323,1053,153,1063,173,.,box4SocialSecurityTaxWithheld
1325,1326,1065,151,1091,172,14,box4SocialSecurityTaxWithheld
1447,1452,735,184,820,210,124328,box3SocialSecurityWages
1462,1462,822,182,833,202,.,box3SocialSecurityWages
1466,1467,834,179,862,201,64,box3SocialSecurityWages
1494,1501,1004,178,1061,201,Medicare,OTHER
1503,1505,1062,176,1083,194,tax,OTHER
1506,1509,1065,197,1120,221,2840,OTHER
1692,1699,1085,170,1136,192,withheld,OTHER
1700,1702,1123,194,1161,216,.52,OTHER
1704,1704,17,200,29,219,b,OTHER
1706,1713,34,194,90,217,Employer,OTHER
1715,1728,93,185,166,211,identification,OTHER
1730,1735,169,180,212,201,number,OTHER
1737,1741,215,177,246,194,(EIN),OTHER
1754,1763,75,205,211,236,80-7005454,einEmployerIdentificationNumber
1858,1865,716,213,772,236,Medicare,OTHER
1867,1871,774,208,814,231,wages,OTHER
1873,1875,816,206,837,226,and,OTHER
1877,1880,839,203,863,223,tips,OTHER
2002,2006,742,235,812,262,97949,OTHER
2015,2015,814,234,824,255,.,OTHER
2019,2020,825,231,854,254,11,OTHER
2050,2058,1012,229,1068,253,Allocated,OTHER
2060,2063,1069,225,1097,245,tips,OTHER
2244,2249,1070,243,1152,272,97949.,OTHER
2251,2252,1154,240,1180,264,11,OTHER
2255,2255,25,253,37,271,c,OTHER
2257,2266,41,245,106,270,Employer's,OTHER
2268,2272,108,240,147,262,"name,",OTHER
2274,2281,149,233,200,257,"address,",OTHER
2283,2285,202,230,225,250,and,OTHER
2287,2289,227,226,248,246,ZIP,OTHER
2291,2294,249,221,283,243,code,OTHER
2370,2375,724,266,763,288,Social,OTHER
2377,2384,765,260,812,283,security,OTHER
2386,2389,814,257,842,277,tips,OTHER
2403,2416,79,249,279,293,Brown-Matthews,employerName
2418,2420,290,242,334,268,Inc,employerName
2435,2437,85,299,132,327,691,employerAddressStreet_name
2439,2443,142,290,215,320,James,employerAddressStreet_name
2445,2451,224,276,328,311,Squares,employerAddressStreet_name
2453,2456,333,266,399,298,Apt.,employerAddressStreet_name
2458,2460,406,258,451,289,744,employerAddressStreet_name
2544,2549,748,282,832,312,124328,OTHER
2551,2551,833,281,844,302,.,OTHER
2553,2554,846,278,870,301,64,OTHER
2587,2588,989,288,1005,304,10,OTHER
2590,2598,1018,279,1083,301,Dependent,OTHER
2600,2603,1084,275,1111,295,care,OTHER
2605,2612,1113,269,1156,291,benefits,OTHER
2627,2635,89,323,217,362,Grayshire,employerAddressCity
2637,2638,225,317,261,344,MI,employerAddressState
2640,2649,271,297,411,339,58301-4783,employerAddressZip
2727,2727,705,319,717,337,9,OTHER
2780,2781,1192,312,1208,332,12,OTHER
2782,2782,1012,925,1019,942,a,OTHER
2784,2786,1039,333,1064,351,See,OTHER
2788,2799,1066,322,1139,348,instructions,OTHER
2801,2803,1141,319,1160,338,for,OTHER
2805,2807,1162,315,1189,336,box,OTHER
2809,2809,930,1094,944,1118,1,OTHER
2920,2924,665,376,699,394,Suff.,OTHER
2926,2927,707,374,726,391,11,OTHER
2929,2940,736,366,810,388,Nonqualified,OTHER
2942,2946,812,362,841,379,plans,OTHER
2986,2986,1042,369,1053,386,B,OTHER
2988,2991,1085,358,1137,382,4843,OTHER
2998,2998,45,404,57,421,d,OTHER
3000,3006,59,399,102,420,Control,OTHER
3008,3013,103,393,152,416,number,OTHER
3116,3118,763,402,797,420,182,OTHER
3143,3153,906,409,955,427,Third-party,OTHER
3161,3163,1005,397,1022,412,126,OTHER
3181,3187,100,412,199,443,9927419,OTHER
3215,3218,314,422,342,440,Last,OTHER
3220,3223,342,415,379,438,name,OTHER
3280,3281,714,433,730,450,13,OTHER
3283,3291,731,426,781,448,Statutory,OTHER
3293,3301,824,414,872,436,ecirement,OTHER
3303,3306,907,426,926,443,sick,OTHER
3308,3310,928,425,949,441,pay,OTHER
3349,3351,1093,423,1125,443,854,OTHER
3359,3359,49,454,63,474,e,OTHER
3361,3370,65,447,133,472,Employee's,OTHER
3372,3376,135,444,159,464,first,OTHER
3378,3381,161,439,196,460,name,OTHER
3383,3385,198,436,219,455,and,OTHER
3387,3393,221,431,255,452,initial,OTHER
3472,3479,734,446,778,467,employee,OTHER
3497,3502,107,487,209,522,Robert,employeeName
3504,3511,219,469,347,509,Oconnell,employeeName
3597,3598,720,495,743,516,14,OTHER
3600,3604,751,491,783,511,Other,OTHER
3657,3658,1050,494,1074,508,BB,OTHER
3660,3662,1100,484,1132,503,915,OTHER
